,solar_result,3시간기온,강수형태,강수확률,습도,풍속,풍향,하늘상태,altitude,azimuth,altitude_m,azimuth_m
2020051114,130.32,20.333333333333332,0.0,0.0,55.0,5.566666666666667,233.66666666666666,1.0,57.660000000000004,224.31333333333333,57.98058024311576,243.94111790709454
2020051115,112.56,20.0,0.0,0.0,55.0,5.9,231.0,1.0,50.42,254.42,46.45009453010229,257.8688651922383
2020051116,84.0,19.666666666666668,0.0,0.0,56.666666666666664,5.7,231.66666666666666,1.0,38.333333333333336,263.65666666666664,34.35754278808932,267.92146095152947
2020051117,47.76,19.333333333333332,0.0,0.0,58.333333333333336,5.5,232.33333333333334,1.0,26.246666666666666,272.8933333333333,22.18159923021055,263.5636750328283
2020051118,14.88,19.0,0.0,0.0,60.0,5.3,233.0,1.0,14.16,282.13,10.199109642868333,284.5543889265224
2020051119,2.16,18.333333333333332,0.0,0.0,56.666666666666664,5.2,242.33333333333334,1.0,9.440000000000001,188.08666666666664,-1.341103121075295,293.0142682228483
2020051120,0.0,17.666666666666668,0.0,0.0,53.333333333333336,5.1,251.66666666666666,1.0,4.720000000000001,94.04333333333332,-12.135041861333267,302.4516456597718
2020051121,0.0,17.0,0.0,0.0,50.0,5.0,261.0,1.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051122,0.0,16.0,0.0,0.0,50.0,4.8,271.0,1.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051123,0.0,15.0,0.0,0.0,50.0,4.6000000000000005,281.0,1.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051200,0.0,14.0,0.0,0.0,50.0,4.4,291.0,1.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051201,0.0,13.666666666666666,0.0,0.0,52.5,4.283333333333333,292.0,1.0,0.0,0.0,-34.82763856825842,17.47902478128395
2020051202,0.0,13.333333333333334,0.0,0.0,55.0,4.166666666666667,293.0,1.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051203,0.0,13.0,0.0,0.0,57.5,4.050000000000001,294.0,1.0,0.0,0.0,-21.7548239660172,46.49000774713084
2020051204,0.0,12.666666666666666,0.0,0.0,60.0,3.9333333333333336,295.0,1.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051205,0.0,12.333333333333334,0.0,0.0,62.5,3.816666666666667,296.0,1.0,0.0,0.0,-1.341103121075295,113.01426822284829
2020051206,0.48,12.0,0.0,0.0,65.0,3.7,297.0,1.0,10.6125,24.33,10.199109642868333,104.55438892652242
2020051207,15.36,13.666666666666666,0.0,0.0,58.333333333333336,3.566666666666667,292.6666666666667,1.0,21.225,48.66,22.18159923021055,96.43632496717167
2020051208,37.92,15.333333333333334,0.0,0.0,51.666666666666664,3.433333333333333,288.3333333333333,1.0,31.837500000000002,72.99,34.35754278808932,92.07853904847055
2020051209,84.24,17.0,0.0,0.0,45.0,3.3,284.0,1.0,42.45,97.32,46.45009453010229,102.13113480776173
2020051210,120.0,18.0,0.0,0.0,43.333333333333336,3.533333333333333,279.6666666666667,1.0,52.39666666666667,119.41,57.98058024311576,116.05888209290546
2020051211,137.52,19.0,0.0,0.0,41.666666666666664,3.7666666666666666,275.3333333333333,1.0,62.343333333333334,141.5,67.70585698914617,139.46438597809703
2020051212,142.56,20.0,0.0,0.0,40.0,4.0,271.0,1.0,72.29,163.59,72.10876328186363,180.0
2020051213,140.16,20.333333333333332,0.0,0.0,40.0,4.266666666666667,263.0,1.0,65.02666666666667,194.06666666666666,67.70585698914617,220.53561402190297
2020051214,128.4,20.666666666666668,0.0,0.0,40.0,4.533333333333333,255.0,1.0,57.763333333333335,224.54333333333335,57.98058024311576,243.94111790709454
2020051215,109.44,21.0,0.0,0.0,40.0,4.8,247.0,1.0,50.5,255.02,46.45009453010229,257.8688651922383
2020051216,78.0,20.333333333333332,0.0,0.0,43.333333333333336,4.8999999999999995,242.33333333333334,1.0,38.413333333333334,264.10333333333335,34.35754278808932,267.92146095152947
2020051217,44.4,19.666666666666668,0.0,0.0,46.666666666666664,5.0,237.66666666666666,1.0,26.326666666666668,273.18666666666667,22.18159923021055,263.5636750328283
2020051218,17.76,19.0,0.0,0.0,50.0,5.1,233.0,1.0,14.24,282.27,10.199109642868333,284.5543889265224
2020051219,4.08,18.333333333333332,0.0,0.0,51.666666666666664,5.3,235.66666666666666,1.0,9.493333333333332,188.18,-1.341103121075295,293.0142682228483
2020051220,0.0,17.666666666666668,0.0,0.0,53.333333333333336,5.5,238.33333333333334,1.0,4.746666666666666,94.09,-12.135041861333267,302.4516456597718
2020051221,0.0,17.0,0.0,0.0,55.0,5.7,241.0,1.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051222,0.0,17.0,0.0,0.0,55.0,5.133333333333334,241.66666666666666,1.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051223,0.0,17.0,0.0,0.0,55.0,4.566666666666666,242.33333333333334,1.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051300,0.0,17.0,0.0,0.0,55.0,4.0,243.0,1.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051301,0.0,16.666666666666668,0.0,0.0,55.833333333333336,4.033333333333333,241.5,1.0,0.0,0.0,-34.82763856825842,17.47902478128395
2020051302,0.0,16.333333333333332,0.0,0.0,56.666666666666664,4.066666666666666,240.0,1.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051303,0.0,16.0,0.0,0.0,57.5,4.1,238.5,1.0,0.0,0.0,-21.7548239660172,46.49000774713084
2020051304,0.0,15.666666666666666,0.0,0.0,58.333333333333336,4.133333333333334,237.0,1.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051305,0.0,15.333333333333334,0.0,0.0,59.166666666666664,4.166666666666667,235.5,1.0,0.0,0.0,-1.341103121075295,113.01426822284829
2020051306,0.0,15.0,0.0,0.0,60.0,4.2,234.0,1.0,10.6325,24.2875,10.199109642868333,104.55438892652242
2020051307,18.48,16.666666666666668,0.0,6.666666666666667,55.0,4.133333333333334,236.66666666666666,1.6666666666666665,21.265,48.575,22.18159923021055,96.43632496717167
2020051308,62.16,18.333333333333332,0.0,13.333333333333334,50.0,4.066666666666666,239.33333333333334,2.333333333333333,31.8975,72.86250000000001,34.35754278808932,92.07853904847055
2020051309,100.56,20.0,0.0,20.0,45.0,4.0,242.0,3.0,42.53,97.15,46.45009453010229,102.13113480776173
2020051310,126.48,20.333333333333332,0.0,20.0,48.333333333333336,3.966666666666667,237.66666666666666,3.0,52.49666666666667,119.26,57.98058024311576,116.05888209290546
2020051311,139.44,20.666666666666668,0.0,20.0,51.666666666666664,3.933333333333333,233.33333333333334,3.0,62.46333333333334,141.37,67.70585698914617,139.46438597809703
2020051312,145.44,21.0,0.0,20.0,55.0,3.9,229.0,3.0,72.43,163.48,72.10876328186363,180.0
2020051313,143.28,21.0,0.0,20.0,51.666666666666664,4.066666666666666,231.33333333333334,3.0,65.14666666666668,194.06,67.70585698914617,220.53561402190297
2020051314,133.2,21.0,0.0,20.0,48.333333333333336,4.233333333333333,233.66666666666666,3.0,57.86333333333334,224.64,57.98058024311576,243.94111790709454
2020051315,115.68,21.0,0.0,20.0,45.0,4.4,236.0,3.0,50.58,255.22,46.45009453010229,257.8688651922383
2020051316,86.4,20.666666666666668,0.0,20.0,46.666666666666664,4.0,227.0,3.0,38.49333333333333,264.28,34.35754278808932,267.92146095152947
2020051317,48.96,20.333333333333332,0.0,20.0,48.333333333333336,3.6,218.0,3.0,26.406666666666666,273.34,22.18159923021055,263.5636750328283
2020051318,14.16,20.0,0.0,20.0,50.0,3.2,209.0,3.0,14.32,282.4,10.199109642868333,284.5543889265224
2020051319,1.68,19.333333333333332,0.0,20.0,53.333333333333336,2.9,215.66666666666666,3.0,9.546666666666667,188.26666666666665,-1.341103121075295,293.0142682228483
2020051320,0.0,18.666666666666668,0.0,20.0,56.666666666666664,2.6,222.33333333333334,3.0,4.773333333333333,94.13333333333333,-12.135041861333267,302.4516456597718
2020051321,0.0,18.0,0.0,20.0,60.0,2.3,229.0,3.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051322,0.0,18.0,0.0,23.333333333333332,60.0,2.333333333333333,195.33333333333334,3.3333333333333335,0.0,0.0,-29.586009928648178,326.7891323295006
2020051323,0.0,18.0,0.0,26.666666666666668,60.0,2.3666666666666667,161.66666666666669,3.6666666666666665,0.0,0.0,-34.82763856825842,342.52097521871605
2020051400,0.0,18.0,0.0,30.0,60.0,2.4,128.0,4.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051401,0.0,17.833333333333332,0.0,30.0,63.333333333333336,2.466666666666667,132.83333333333334,4.0,0.0,0.0,-34.82763856825842,17.47902478128395
2020051402,0.0,17.666666666666668,0.0,30.0,66.66666666666667,2.533333333333333,137.66666666666666,4.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051403,0.0,17.5,0.0,30.0,70.0,2.5999999999999996,142.5,4.0,0.0,0.0,-21.7548239660172,46.49000774713084
2020051404,0.0,17.333333333333332,0.0,30.0,73.33333333333333,2.6666666666666665,147.33333333333334,4.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051405,0.0,17.166666666666668,0.0,30.0,76.66666666666667,2.7333333333333334,152.16666666666666,4.0,0.0,0.0,-1.341103121075295,113.01426822284829
2020051406,0.72,17.0,0.0,30.0,80.0,2.8,157.0,4.0,10.7525,24.145,10.199109642868333,104.55438892652242
2020051407,16.8,17.0,0.0,43.333333333333336,81.66666666666667,5.199999999999999,154.33333333333334,4.0,21.505,48.29,22.18159923021055,96.43632496717167
2020051408,45.36,17.0,0.0,56.66666666666667,83.33333333333333,7.6,151.66666666666666,4.0,32.2575,72.435,34.35754278808932,92.07853904847055
2020051409,51.12,17.0,0.0,70.0,85.0,10.0,149.0,4.0,43.01,96.58,46.45009453010229,102.13113480776173
2020051410,85.2,17.0,0.0,76.66666666666667,83.33333333333333,10.0,147.0,4.0,52.86333333333333,118.84,57.98058024311576,116.05888209290546
2020051411,123.12,17.0,0.0,83.33333333333333,81.66666666666667,10.0,145.0,4.0,62.71666666666666,141.10000000000002,67.70585698914617,139.46438597809703
2020051412,125.76,17.0,0.0,90.0,80.0,10.0,143.0,4.0,72.57,163.36,72.10876328186363,180.0
2020051413,124.8,16.666666666666668,0.0,90.0,83.33333333333333,10.333333333333334,132.66666666666666,4.0,65.39999999999999,194.04333333333335,67.70585698914617,220.53561402190297
2020051414,120.48,16.333333333333332,0.0,90.0,86.66666666666667,10.666666666666666,122.33333333333333,4.0,58.23,224.72666666666666,57.98058024311576,243.94111790709454
2020051415,101.52,16.0,0.0,90.0,90.0,11.0,112.0,4.0,51.06,255.41,46.45009453010229,257.8688651922383
2020051416,87.6,16.0,0.0,90.0,91.66666666666667,10.666666666666666,114.0,4.0,38.836666666666666,264.44666666666666,34.35754278808932,267.92146095152947
2020051417,46.08,16.0,0.0,90.0,93.33333333333333,10.333333333333334,116.0,4.0,26.613333333333333,273.48333333333335,22.18159923021055,263.5636750328283
2020051418,18.0,16.0,0.0,90.0,95.0,10.0,118.0,4.0,14.39,282.52,10.199109642868333,284.5543889265224
2020051419,3.36,16.0,0.0,90.0,95.0,9.333333333333334,129.66666666666666,4.0,9.593333333333334,188.34666666666664,-1.341103121075295,293.0142682228483
2020051420,0.0,16.0,0.0,90.0,95.0,8.666666666666666,141.33333333333334,4.0,4.796666666666667,94.17333333333332,-12.135041861333267,302.4516456597718
2020051421,0.0,16.0,0.0,90.0,95.0,8.0,153.0,4.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051422,0.0,16.333333333333332,0.0,86.66666666666667,95.0,6.6,169.33333333333334,4.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051423,0.0,16.666666666666668,0.0,83.33333333333333,95.0,5.199999999999999,185.66666666666666,4.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051500,0.0,17.0,0.0,80.0,95.0,3.8,202.0,4.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051501,0.0,17.0,0.0,71.66666666666667,95.0,3.6333333333333333,206.5,4.0,0.0,0.0,-34.82763856825842,17.47902478128395
2020051502,0.0,17.0,0.0,63.33333333333333,95.0,3.4666666666666663,211.0,4.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051503,0.0,17.0,0.0,55.0,95.0,3.3,215.5,4.0,0.0,0.0,-21.7548239660172,46.49000774713084
2020051504,0.0,17.0,0.0,46.666666666666664,95.0,3.1333333333333333,220.0,4.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051505,0.0,17.0,0.0,38.33333333333333,95.0,2.966666666666667,224.5,4.0,0.0,0.0,-1.341103121075295,113.01426822284829
2020051506,0.0,17.0,0.0,30.0,95.0,2.8,229.0,4.0,10.77,24.1025,10.199109642868333,104.55438892652242
2020051507,0.72,17.666666666666668,0.0,30.0,91.66666666666667,2.833333333333333,233.66666666666666,4.0,21.54,48.205,22.18159923021055,96.43632496717167
2020051508,2.88,18.333333333333332,0.0,30.0,88.33333333333333,2.8666666666666667,238.33333333333334,4.0,32.31,72.3075,34.35754278808932,92.07853904847055
2020051509,7.2,19.0,0.0,30.0,85.0,2.9,243.0,4.0,43.08,96.41,46.45009453010229,102.13113480776173
2020051510,12.48,19.666666666666668,0.0,30.0,81.66666666666667,3.2666666666666666,245.0,4.0,53.089999999999996,118.68333333333332,57.98058024311576,116.05888209290546
2020051511,17.28,20.333333333333332,0.0,30.0,78.33333333333333,3.6333333333333333,247.0,4.0,63.099999999999994,140.95666666666665,67.70585698914617,139.46438597809703
2020051512,15.36,21.0,0.0,30.0,75.0,4.0,249.0,4.0,73.11,163.23,72.10876328186363,180.0
2020051513,17.04,21.0,0.0,30.0,75.0,4.2,240.0,4.0,65.78666666666666,194.15333333333334,67.70585698914617,220.53561402190297
2020051514,13.68,21.0,0.0,30.0,75.0,4.3999999999999995,231.0,4.0,58.46333333333333,225.07666666666665,57.98058024311576,243.94111790709454
2020051515,12.72,21.0,0.0,30.0,75.0,4.6,222.0,4.0,51.14,256.0,46.45009453010229,257.8688651922383
2020051516,4.08,20.666666666666668,0.0,30.0,75.0,4.3,220.66666666666666,4.0,38.916666666666664,265.0133333333333,34.35754278808932,267.92146095152947
2020051517,7.92,20.333333333333332,0.0,30.0,75.0,4.0,219.33333333333334,4.0,26.69333333333333,274.0266666666667,22.18159923021055,263.5636750328283
2020051518,3.84,20.0,0.0,30.0,75.0,3.7,218.0,4.0,14.47,283.04,10.199109642868333,284.5543889265224
2020051519,0.0,19.0,0.0,30.0,78.33333333333333,3.5,216.0,4.0,9.646666666666668,188.69333333333333,-1.341103121075295,293.0142682228483
2020051520,0.0,18.0,0.0,30.0,81.66666666666667,3.3000000000000003,214.0,4.0,4.823333333333334,94.34666666666666,-12.135041861333267,302.4516456597718
2020051521,0.0,17.0,0.0,30.0,85.0,3.1,212.0,4.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051522,0.0,17.0,0.0,30.0,85.0,2.9333333333333336,212.0,4.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051523,0.0,17.0,0.0,30.0,85.0,2.7666666666666666,212.0,4.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051600,0.0,17.0,0.0,30.0,85.0,2.6,212.0,4.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051601,0.0,17.0,0.0,25.0,86.66666666666667,2.5833333333333335,189.33333333333334,3.5,0.0,0.0,-34.82763856825842,17.47902478128395
2020051602,0.0,17.0,0.0,20.0,88.33333333333333,2.566666666666667,166.66666666666666,3.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051603,0.0,17.0,0.0,15.0,90.0,2.55,144.0,2.5,0.0,0.0,-21.7548239660172,46.49000774713084
2020051604,0.0,17.0,0.0,10.0,91.66666666666667,2.533333333333333,121.33333333333333,2.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051605,0.0,17.0,0.0,5.0,93.33333333333333,2.5166666666666666,98.66666666666666,1.5,0.0,0.0,-1.341103121075295,113.01426822284829
2020051606,0.0,17.0,0.0,0.0,95.0,2.5,76.0,1.0,10.7875,24.0625,10.199109642868333,104.55438892652242
2020051607,0.72,17.666666666666668,0.0,0.0,91.66666666666667,2.466666666666667,93.33333333333333,1.0,21.575,48.125,22.18159923021055,96.43632496717167
2020051608,10.8,18.333333333333332,0.0,0.0,88.33333333333333,2.433333333333333,110.66666666666666,1.0,32.3625,72.1875,34.35754278808932,92.07853904847055
2020051609,14.64,19.0,0.0,0.0,85.0,2.4,128.0,1.0,43.15,96.25,46.45009453010229,102.13113480776173
2020051610,30.0,19.666666666666668,0.0,0.0,83.33333333333333,2.7666666666666666,146.0,1.0,53.18,118.53666666666668,57.98058024311576,116.05888209290546
2020051611,53.04,20.333333333333332,0.0,0.0,81.66666666666667,3.1333333333333333,164.0,1.0,63.209999999999994,140.82333333333335,67.70585698914617,139.46438597809703
2020051612,122.4,21.0,0.0,0.0,80.0,3.5,182.0,1.0,73.24,163.11,72.10876328186363,180.0
2020051613,142.08,21.0,0.0,0.0,78.33333333333333,3.6666666666666665,191.66666666666666,1.0,65.89666666666666,194.13333333333335,67.70585698914617,220.53561402190297
2020051614,123.6,21.0,0.0,0.0,76.66666666666667,3.8333333333333335,201.33333333333334,1.0,58.553333333333335,225.15666666666667,57.98058024311576,243.94111790709454
2020051615,110.88,21.0,0.0,0.0,75.0,4.0,211.0,1.0,51.21,256.18,46.45009453010229,257.8688651922383
2020051616,81.12,20.333333333333332,0.0,0.0,75.0,3.7333333333333334,204.33333333333334,1.0,38.99,265.17333333333335,34.35754278808932,267.92146095152947
2020051617,37.44,19.666666666666668,0.0,0.0,75.0,3.466666666666667,197.66666666666666,1.0,26.770000000000003,274.1666666666667,22.18159923021055,263.5636750328283
2020051618,18.48,19.0,0.0,0.0,75.0,3.2,191.0,1.0,14.55,283.16,10.199109642868333,284.5543889265224
2020051619,2.88,18.333333333333332,0.0,0.0,78.33333333333333,3.0,192.33333333333334,1.0,9.7,188.77333333333337,-1.341103121075295,293.0142682228483
2020051620,0.0,17.666666666666668,0.0,0.0,81.66666666666667,2.8000000000000003,193.66666666666666,1.0,4.85,94.38666666666668,-12.135041861333267,302.4516456597718
2020051621,0.0,17.0,0.0,0.0,85.0,2.6,195.0,1.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051622,0.0,17.0,0.0,0.0,85.0,2.6666666666666665,193.0,1.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051623,0.0,17.0,0.0,0.0,85.0,2.7333333333333334,191.0,1.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051700,0.0,17.0,0.0,0.0,85.0,2.8,189.0,1.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051701,0.0,17.0,0.0,5.0,86.66666666666667,3.433333333333333,172.83333333333334,1.5,0.0,0.0,-34.82763856825842,17.47902478128395
2020051702,0.0,17.0,0.0,10.0,88.33333333333333,4.066666666666666,156.66666666666666,2.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051703,0.0,17.0,0.0,15.0,90.0,4.699999999999999,140.5,2.5,0.0,0.0,-21.7548239660172,46.49000774713084
2020051704,0.0,17.0,0.0,20.0,91.66666666666667,5.333333333333333,124.33333333333333,3.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051705,0.0,17.0,0.0,25.0,93.33333333333333,5.966666666666667,108.16666666666666,3.5,0.0,0.0,-1.341103121075295,113.01426822284829
2020051706,0.24,17.0,0.0,30.0,95.0,6.6,92.0,4.0,10.8025,24.0225,10.199109642868333,104.55438892652242
2020051707,4.56,17.666666666666668,0.0,30.0,93.33333333333333,6.066666666666666,88.0,4.0,21.605,48.045,22.18159923021055,96.43632496717167
2020051708,16.8,18.333333333333332,0.0,30.0,91.66666666666667,5.533333333333333,84.0,4.0,32.4075,72.0675,34.35754278808932,92.07853904847055
2020051709,33.36,19.0,0.0,30.0,90.0,5.0,80.0,4.0,43.21,96.09,46.45009453010229,102.13113480776173
2020051710,57.6,19.0,0.0,30.0,90.0,5.666666666666667,74.66666666666667,4.0,53.266666666666666,118.25,57.98058024311576,116.05888209290546
2020051711,91.44,19.0,0.0,30.0,90.0,6.333333333333333,69.33333333333333,4.0,63.32333333333333,140.41,67.70585698914617,139.46438597809703
2020051712,72.96,19.0,0.0,30.0,90.0,7.0,64.0,4.0,73.38,162.57,72.10876328186363,180.0
2020051713,67.2,19.0,0.0,46.66666666666667,90.0,8.0,70.66666666666667,4.0,66.01666666666667,193.83333333333334,67.70585698914617,220.53561402190297
2020051714,90.48,19.0,0.0,63.333333333333336,90.0,9.0,77.33333333333333,4.0,58.65333333333333,225.09666666666666,57.98058024311576,243.94111790709454
2020051715,105.84,19.0,0.0,80.0,90.0,10.0,84.0,4.0,51.29,256.36,46.45009453010229,257.8688651922383
2020051716,78.48,18.666666666666668,0.0,63.33333333333333,91.66666666666667,10.333333333333334,95.66666666666667,4.0,39.20333333333333,265.3333333333333,34.35754278808932,267.92146095152947
2020051717,42.96,18.333333333333332,0.0,46.666666666666664,93.33333333333333,10.666666666666666,107.33333333333333,4.0,27.116666666666667,274.3066666666667,22.18159923021055,263.5636750328283
2020051718,19.68,18.0,0.0,30.0,95.0,11.0,119.0,4.0,15.03,283.28,10.199109642868333,284.5543889265224
2020051719,5.52,18.0,0.0,46.66666666666667,95.0,9.666666666666666,129.0,4.0,10.02,188.8533333333333,-1.341103121075295,293.0142682228483
2020051720,0.0,18.0,0.0,63.333333333333336,95.0,8.333333333333334,139.0,4.0,5.01,94.42666666666665,-12.135041861333267,302.4516456597718
2020051721,0.0,18.0,0.0,80.0,95.0,7.0,149.0,4.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051722,0.0,18.0,0.0,80.0,93.33333333333333,7.0,172.66666666666666,4.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051723,0.0,18.0,0.0,80.0,91.66666666666667,7.0,196.33333333333334,4.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051800,0.0,18.0,0.0,80.0,90.0,7.0,220.0,4.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051801,0.0,17.333333333333332,0.0,66.66666666666667,87.5,7.166666666666667,226.0,3.5,0.0,0.0,-34.82763856825842,17.47902478128395
2020051802,0.0,16.666666666666668,0.0,53.33333333333333,85.0,7.333333333333333,232.0,3.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051803,0.0,16.0,0.0,40.0,82.5,7.5,238.0,2.5,0.0,0.0,-21.7548239660172,46.49000774713084
2020051804,0.0,15.333333333333334,0.0,26.666666666666664,80.0,7.666666666666667,244.0,2.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051805,0.0,14.666666666666668,0.0,13.333333333333329,77.5,7.833333333333333,250.0,1.5,0.0,0.0,-1.341103121075295,113.01426822284829
2020051806,0.96,14.0,0.0,0.0,75.0,8.0,256.0,1.0,10.82,23.88,10.199109642868333,104.55438892652242
2020051807,10.56,15.0,0.0,0.0,71.66666666666667,7.333333333333333,252.0,1.0,21.64,47.76,22.18159923021055,96.43632496717167
2020051808,22.08,16.0,0.0,0.0,68.33333333333333,6.666666666666667,248.0,1.0,32.46,71.64,34.35754278808932,92.07853904847055
2020051809,6.48,17.0,0.0,0.0,65.0,6.0,244.0,1.0,43.28,95.52,46.45009453010229,102.13113480776173
2020051810,5.52,17.333333333333332,0.0,10.0,65.0,5.966666666666667,237.66666666666666,2.0,53.35333333333333,117.82333333333334,57.98058024311576,116.05888209290546
2020051811,9.36,17.666666666666668,0.0,20.0,65.0,5.933333333333334,231.33333333333334,3.0,63.42666666666666,140.12666666666667,67.70585698914617,139.46438597809703
2020051812,18.24,18.0,0.0,30.0,65.0,5.9,225.0,4.0,73.5,162.43,72.10876328186363,180.0
2020051813,21.6,18.0,0.0,46.66666666666667,66.66666666666667,7.133333333333334,230.66666666666666,4.0,66.12333333333333,193.8,67.70585698914617,220.53561402190297
2020051814,28.8,18.0,0.0,63.333333333333336,68.33333333333333,8.366666666666667,236.33333333333334,4.0,58.74666666666666,225.17000000000002,57.98058024311576,243.94111790709454
2020051815,57.36,18.0,0.0,80.0,70.0,9.6,242.0,4.0,51.37,256.54,46.45009453010229,257.8688651922383
2020051816,56.16,17.666666666666668,0.0,80.0,70.0,9.566666666666666,245.66666666666666,4.0,39.28,265.49,34.35754278808932,267.92146095152947
2020051817,36.24,17.333333333333332,0.0,80.0,70.0,9.533333333333333,249.33333333333334,4.0,27.19,274.44,22.18159923021055,263.5636750328283
2020051818,8.16,17.0,0.0,80.0,70.0,9.5,253.0,4.0,15.1,283.39,10.199109642868333,284.5543889265224
2020051819,0.24,16.666666666666668,0.0,53.33333333333333,70.0,9.333333333333334,259.3333333333333,3.0,10.066666666666666,188.92666666666668,-1.341103121075295,293.0142682228483
2020051820,0.0,16.333333333333332,0.0,26.666666666666664,70.0,9.166666666666666,265.6666666666667,2.0,5.033333333333333,94.46333333333334,-12.135041861333267,302.4516456597718
2020051821,0.0,16.0,0.0,0.0,70.0,9.0,272.0,1.0,0.0,0.0,-21.7548239660172,313.50999225286915
2020051822,0.0,15.666666666666666,0.0,0.0,70.0,8.733333333333333,279.6666666666667,1.0,0.0,0.0,-29.586009928648178,326.7891323295006
2020051823,0.0,15.333333333333334,0.0,0.0,70.0,8.466666666666667,287.3333333333333,1.0,0.0,0.0,-34.82763856825842,342.52097521871605
2020051900,0.0,15.0,0.0,0.0,70.0,8.2,295.0,1.0,0.0,0.0,-36.69123671813637,8.335823736358582e-15
2020051901,0.0,14.666666666666666,0.0,0.0,70.0,8.2,299.1666666666667,1.0,0.0,0.0,-34.82763856825842,17.47902478128395
2020051902,0.0,14.333333333333334,0.0,0.0,70.0,8.2,303.3333333333333,1.0,0.0,0.0,-29.586009928648178,33.21086767049937
2020051903,0.0,14.0,0.0,0.0,70.0,8.2,307.5,1.0,0.0,0.0,-21.7548239660172,46.49000774713084
2020051904,0.0,13.666666666666666,0.0,0.0,70.0,8.2,311.6666666666667,1.0,0.0,0.0,-12.135041861333267,57.54835434022819
2020051905,0.0,13.333333333333334,0.0,0.0,70.0,8.2,315.8333333333333,1.0,0.0,0.0,-1.341103121075295,113.01426822284829
2020051906,0.24,13.0,0.0,0.0,70.0,8.2,320.0,1.0,10.835,23.8425,10.199109642868333,104.55438892652242
2020051907,18.96,14.0,0.0,0.0,65.0,8.066666666666666,328.3333333333333,1.0,21.67,47.685,22.18159923021055,96.43632496717167
2020051908,54.48,15.0,0.0,0.0,60.0,7.933333333333333,336.6666666666667,1.0,32.505,71.5275,34.35754278808932,92.07853904847055
2020051909,94.08,16.0,0.0,0.0,55.0,7.8,345.0,1.0,43.34,95.37,46.45009453010229,102.13113480776173
2020051910,119.04,17.333333333333332,0.0,6.666666666666667,55.0,6.333333333333333,231.0,1.6666666666666665,53.56666666666667,117.67666666666666,57.98058024311576,116.05888209290546
2020051911,118.32,18.666666666666668,0.0,13.333333333333334,55.0,4.866666666666666,117.0,2.333333333333333,63.79333333333334,139.98333333333332,67.70585698914617,139.46438597809703
2020051912,42.0,20.0,0.0,20.0,55.0,3.4,3.0,3.0,74.02,162.29,72.10876328186363,180.0
2020051913,53.28,19.0,0.0,20.0,58.333333333333336,3.6666666666666665,52.666666666666664,3.0,66.49333333333333,193.89666666666668,67.70585698914617,220.53561402190297
2020051914,22.56,18.0,0.0,20.0,61.666666666666664,3.9333333333333336,102.33333333333333,3.0,58.96666666666666,225.50333333333333,57.98058024311576,243.94111790709454
2020051915,49.92,17.0,0.0,20.0,65.0,4.2,152.0,3.0,51.44,257.11,46.45009453010229,257.8688651922383
