년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2017-10-15,1,206.88,9,36.48,0,36.48,1.68,0,0,0,0,0,0,0,3.36,14.16,28.08,35.76,36.48,34.8,25.92,17.28,9.36,1.68,0,0,0,0,0,0,0
2017-10-16,1,235.68,10,49.68,0,49.68,1.44,0,0,0,0,0,0,0,5.28,14.4,22.8,37.92,49.68,37.2,35.28,19.44,12.24,1.44,0,0,0,0,0,0,0
2017-10-17,1,285.36,12,63.6,0,63.6,1.2,0,0,0,0,0,0,1.2,10.8,14.64,26.88,40.32,44.4,63.6,33.12,31.68,15.84,2.88,0,0,0,0,0,0,0
2017-10-18,1,173.28,7,36,0,36,0.72,0,0,0,0,0,0,0,6,11.52,16.8,20.64,28.32,36,25.2,17.28,10.8,0.72,0,0,0,0,0,0,0
2017-10-19,1,600.96,25,104.64,0,104.64,2.16,0,0,0,0,0,0,2.16,20.16,49.44,83.28,104.64,99.6,95.28,64.32,51.6,24.72,5.76,0,0,0,0,0,0,0
2017-10-20,1,728.16,30,115.68,0,115.68,3.84,0,0,0,0,0,0,3.84,47.52,82.08,106.56,114,88.56,38.88,115.68,86.16,37.68,7.2,0,0,0,0,0,0,0
2017-10-21,1,772.32,32,124.08,0,124.08,3.36,0,0,0,0,0,0,3.36,46.32,70.8,114.72,93.36,124.08,71.28,102.96,86.88,49.92,8.64,0,0,0,0,0,0,0
2017-10-22,1,640.32,27,129.36,0,129.36,0.24,0,0,0,0,0,0,0,0.24,20.4,57.12,90,129.36,125.76,105.84,71.28,35.04,5.28,0,0,0,0,0,0,0
2017-10-23,1,641.28,27,125.52,0,125.52,1.44,0,0,0,0,0,0,1.44,17.52,60.48,90.24,125.52,115.92,58.56,90.72,48.72,26.4,5.76,0,0,0,0,0,0,0
2017-10-24,1,331.2,14,97.44,0,97.44,2.64,0,0,0,0,0,0,4.8,33.36,52.56,55.2,97.44,29.76,37.92,3.84,10.08,2.64,3.6,0,0,0,0,0,0,0
2017-10-25,1,860.4,36,135.84,0,135.84,3.6,0,0,0,0,0,0,3.6,44.88,77.52,115.2,133.92,135.84,125.04,106.08,75.84,37.44,5.04,0,0,0,0,0,0,0
2017-10-26,1,693.6,29,105.84,0,105.84,3.84,0,0,0,0,0,0,5.04,41.76,71.76,104.64,93.84,98.16,85.2,105.84,65.52,18,3.84,0,0,0,0,0,0,0
2017-10-27,1,704.64,29,132.24,0,132.24,2.4,0,0,0,0,0,0,2.4,37.92,53.52,78.72,112.08,132.24,124.56,68.4,58.32,31.68,4.8,0,0,0,0,0,0,0
2017-10-28,1,259.2,11,56.4,0,56.4,0.48,0,0,0,0,0,0,0.48,12.24,30,43.44,56.4,44.88,37.44,19.2,11.76,3.36,0,0,0,0,0,0,0,0
2017-10-29,1,781.68,33,136.56,0,136.56,1.2,0,0,0,0,0,0,1.2,21.84,67.2,110.88,126.48,136.56,126.48,100.08,60,26.4,4.56,0,0,0,0,0,0,0
2017-10-30,1,897.84,37,143.28,0,143.28,2.88,0,0,0,0,0,0,2.88,42.72,76.8,115.2,134.4,143.28,135.36,115.92,85.68,41.28,4.32,0,0,0,0,0,0,0
2017-10-31,1,902.4,38,146.88,0,146.88,2.4,0,0,0,0,0,0,2.4,43.68,78.72,114.96,135.12,146.88,137.04,116.4,83.52,39.36,4.32,0,0,0,0,0,0,0
2017-11-01,1,849.12,35,138.24,0,138.24,2.16,0,0,0,0,0,0,2.16,35.04,75.84,108.96,129.36,138.24,129.36,109.92,79.92,36.96,3.36,0,0,0,0,0,0,0
2017-11-02,1,730.08,30,115.44,0,115.44,1.2,0,0,0,0,0,0,1.2,32.88,70.08,99.84,115.44,114.24,114,93.12,64.8,20.4,4.08,0,0,0,0,0,0,0
2017-11-03,1,746.4,31,124.32,0,124.32,1.92,0,0,0,0,0,0,1.92,30.96,67.2,94.8,116.88,124.32,120.96,98.88,61.92,26.16,2.4,0,0,0,0,0,0,0
2017-11-04,1,709.44,30,131.52,0,131.52,1.68,0,0,0,0,0,0,1.68,35.52,72.24,98.64,96.72,131.52,129.12,97.2,25.92,19.2,1.68,0,0,0,0,0,0,0
2017-11-05,1,843.6,35,135.36,0,135.36,2.16,0,0,0,0,0,0,2.16,36.72,76.32,103.68,127.92,135.36,129.36,111.84,79.44,37.44,3.36,0,0,0,0,0,0,0
2017-11-06,1,796.32,33,130.8,0,130.8,1.92,0,0,0,0,0,0,1.92,33.6,66.48,95.04,123.12,130.8,122.88,107.52,76.56,35.76,2.64,0,0,0,0,0,0,0
2017-11-07,1,391.68,16,84.72,0,84.72,1.44,0,0,0,0,0,0,2.4,23.04,52.32,52.8,61.92,84.72,50.88,30.48,22.32,9.36,1.44,0,0,0,0,0,0,0
2017-11-08,1,667.92,28,123.84,0,123.84,0.96,0,0,0,0,0,0,0.96,16.32,37.92,78,89.28,120.72,123.84,102.24,67.68,28.8,2.16,0,0,0,0,0,0,0
2017-11-09,1,705.84,29,116.4,0,116.4,1.2,0,0,0,0,0,0,1.2,25.2,61.2,84.24,108.48,113.76,116.4,98.16,66.96,28.08,2.16,0,0,0,0,0,0,0
2017-11-10,1,555.84,23,108.48,0,108.48,1.2,0,0,0,0,0,0,1.2,26.4,63.12,77.28,108.48,91.2,84,47.76,28.08,25.92,2.4,0,0,0,0,0,0,0
2017-11-11,1,788.64,33,128.16,0,128.16,1.2,0,0,0,0,0,0,1.2,31.92,66,93.6,124.8,128.16,126.96,107.52,74.4,31.92,2.16,0,0,0,0,0,0,0
2017-11-12,1,683.28,28,118.56,0,118.56,0.96,0,0,0,0,0,0,0.96,26.88,66.96,84.96,97.44,118.56,113.04,100.56,46.56,24.48,2.88,0,0,0,0,0,0,0
2017-11-13,1,648.48,27,118.56,0,118.56,0.24,0,0,0,0,0,0,1.44,27.84,58.32,87.12,113.28,118.56,115.92,69.6,43.68,12.48,0.24,0,0,0,0,0,0,0
2017-11-14,1,661.68,28,110.64,0,110.64,1.2,0,0,0,0,0,0,0,18.24,60.24,81.84,106.56,110.4,110.64,94.08,56.88,21.6,1.2,0,0,0,0,0,0,0
2017-11-15,1,646.56,27,119.76,0,119.76,0.72,0,0,0,0,0,0,0.72,24.48,64.56,87.36,116.88,119.76,89.76,68.16,48.24,25.2,1.44,0,0,0,0,0,0,0
2017-11-16,1,724.08,30,123.36,0,123.36,0.72,0,0,0,0,0,0,0.72,24.24,67.44,86.64,111.12,123.36,114.72,99.36,68.16,26.88,1.44,0,0,0,0,0,0,0
2017-11-17,1,359.04,15,80.64,0,80.64,0.24,0,0,0,0,0,0,0.24,11.52,24.48,39.12,62.88,47.04,80.64,53.04,23.52,15.36,1.2,0,0,0,0,0,0,0
2017-11-18,1,755.52,31,130.08,0,130.08,1.92,0,0,0,0,0,0,0,16.32,65.04,91.92,116.4,130.08,118.8,107.04,75.6,32.4,1.92,0,0,0,0,0,0,0
2017-11-19,1,756.24,32,132.48,0,132.48,1.44,0,0,0,0,0,0,0,25.68,74.88,94.32,115.44,132.48,124.56,104.88,63.36,19.2,1.44,0,0,0,0,0,0,0
2017-11-20,1,735.36,31,130.08,0,130.08,0.24,0,0,0,0,0,0,0.24,13.92,64.56,88.32,108.96,130.08,122.64,104.4,71.76,28.8,1.68,0,0,0,0,0,0,0
2017-11-21,1,650.4,27,116.16,0,116.16,0.72,0,0,0,0,0,0,0,19.92,65.04,83.04,103.2,116.16,110.16,85.68,43.68,22.8,0.72,0,0,0,0,0,0,0
2017-11-22,1,245.52,10,48.24,0,48.24,1.2,0,0,0,0,0,0,0,3.12,20.88,29.28,31.44,35.52,39.12,48.24,22.32,14.4,1.2,0,0,0,0,0,0,0
2017-11-23,1,654.48,27,115.92,0,115.92,1.68,0,0,0,0,0,0,0,19.2,67.68,87.84,103.92,115.92,92.88,71.76,66.72,26.88,1.68,0,0,0,0,0,0,0
2017-11-24,1,536.64,22,124.56,0,124.56,0.96,0,0,0,0,0,0,0,18,64.56,87.12,102.72,124.56,78.48,30.24,16.32,13.68,0.96,0,0,0,0,0,0,0
2017-11-25,1,565.68,24,117.84,0,117.84,0.72,0,0,0,0,0,0,0,7.68,25.68,60.96,100.08,117.84,113.28,81.12,44.64,13.68,0.72,0,0,0,0,0,0,0
2017-11-26,1,366.24,15,75.84,0,75.84,0.24,0,0,0,0,0,0,0,8.4,17.76,35.52,46.08,58.56,75.84,75.36,36.48,12,0.24,0,0,0,0,0,0,0
2017-11-27,1,542.64,23,105.36,0,105.36,1.44,0,0,0,0,0,0,0,12.96,48.72,74.4,88.08,105.36,87.36,60.72,44.88,18.72,1.44,0,0,0,0,0,0,0
2017-11-28,1,425.04,18,101.04,0,101.04,0.96,0,0,0,0,0,0,0,13.2,51.84,69.84,66,94.32,101.04,27.84,0.96,0,0,0,0,0,0,0,0,0
2017-11-29,1,330.96,14,76.32,0,76.32,1.44,0,0,0,0,0,0,0,3.36,28.08,64.32,66.96,76.32,57.36,25.68,7.44,1.44,0,0,0,0,0,0,0,0
2017-11-30,1,401.28,17,70.08,0,70.08,1.2,0,0,0,0,0,0,0,3.6,42.48,45.36,54.48,38.4,56.16,70.08,66.48,23.04,1.2,0,0,0,0,0,0,0
2017-12-01,1,722.4,30,123.12,0,123.12,1.44,0,0,0,0,0,0,0,18,59.28,92.4,104.64,122.4,123.12,103.92,71.28,25.92,1.44,0,0,0,0,0,0,0
2017-12-02,1,586.56,24,105.84,0,105.84,0.72,0,0,0,0,0,0,0,14.16,51.6,65.52,98.16,103.2,105.84,78.72,55.68,12.96,0.72,0,0,0,0,0,0,0
2017-12-03,1,508.32,21,101.52,0,101.52,1.44,0,0,0,0,0,0,0,12.96,54.72,79.44,86.88,101.52,79.68,49.92,27.12,14.64,1.44,0,0,0,0,0,0,0
2017-12-04,1,503.52,21,90.96,0,90.96,1.2,0,0,0,0,0,0,0,2.16,41.52,65.28,75.6,90.96,81.84,70.32,53.76,20.88,1.2,0,0,0,0,0,0,0
2017-12-05,1,701.76,29,123.12,0,123.12,0.96,0,0,0,0,0,0,0,13.2,61.68,90.96,102.48,115.44,123.12,102.96,66.24,24.72,0.96,0,0,0,0,0,0,0
2017-12-06,1,618.48,26,108.72,0,108.72,1.2,0,0,0,0,0,0,0,12,53.04,81.12,92.16,103.44,108.72,90.48,54.48,21.84,1.2,0,0,0,0,0,0,0
2017-12-07,1,473.28,20,79.68,0,79.68,1.44,0,0,0,0,0,0,0,8.88,48.48,59.52,73.68,79.68,64.56,72,46.56,18.48,1.44,0,0,0,0,0,0,0
2017-12-08,1,678.48,28,119.28,0,119.28,1.2,0,0,0,0,0,0,0,12,54,86.88,100.08,108.96,119.28,103.68,67.44,24.96,1.2,0,0,0,0,0,0,0
2017-12-09,1,521.76,22,107.52,0,107.52,0.24,0,0,0,0,0,0,0,11.76,43.44,35.76,78.96,101.52,107.52,91.44,35.28,15.84,0.24,0,0,0,0,0,0,0
2017-12-10,1,338.88,14,96.96,0,96.96,0.96,0,0,0,0,0,0,0,0,6.24,29.52,26.4,33.36,96.96,76.08,47.52,21.84,0.96,0,0,0,0,0,0,0
2017-12-11,1,667.92,28,115.2,0,115.2,1.2,0,0,0,0,0,0,0,11.76,53.76,86.16,99.6,107.28,115.2,102.24,64.56,26.16,1.2,0,0,0,0,0,0,0
2017-12-12,1,684.48,29,121.2,0,121.2,1.2,0,0,0,0,0,0,0,13.92,54.48,79.44,102.24,112.08,121.2,106.56,66.24,27.12,1.2,0,0,0,0,0,0,0
2017-12-13,1,685.68,29,117.36,0,117.36,1.68,0,0,0,0,0,0,0,11.76,54.72,89.04,101.76,109.44,117.36,104.4,67.2,28.32,1.68,0,0,0,0,0,0,0
2017-12-14,1,561.36,23,110.64,0,110.64,0.24,0,0,0,0,0,0,0,11.28,53.28,82.8,92.4,74.88,110.64,81.84,42,12,0.24,0,0,0,0,0,0,0
2017-12-15,1,577.68,24,100.32,0,100.32,0.24,0,0,0,0,0,0,0,9.6,44.64,79.92,94.32,95.52,100.32,88.56,51.12,13.44,0.24,0,0,0,0,0,0,0
2017-12-16,1,454.08,19,77.28,0,77.28,0.72,0,0,0,0,0,0,0,6.96,34.8,54.48,77.28,67.68,70.08,68.88,50.88,22.32,0.72,0,0,0,0,0,0,0
2017-12-17,1,684.48,29,117.36,0,117.36,1.68,0,0,0,0,0,0,0,10.8,54.48,90.48,102.72,109.68,117.36,103.2,66.48,27.6,1.68,0,0,0,0,0,0,0
2017-12-18,1,609.84,25,96.72,0,96.72,1.44,0,0,0,0,0,0,0,10.32,51.36,82.56,93.36,96.48,96.72,93.84,59.04,24.72,1.44,0,0,0,0,0,0,0
2017-12-19,1,591.12,25,107.76,0,107.76,1.44,0,0,0,0,0,0,0,4.56,27.36,73.44,95.52,100.56,107.76,95.04,60,25.44,1.44,0,0,0,0,0,0,0
2017-12-20,1,652.8,27,111.12,0,111.12,1.68,0,0,0,0,0,0,0,10.56,51.84,87.6,99.36,103.92,111.12,97.44,62.64,26.64,1.68,0,0,0,0,0,0,0
2017-12-21,1,634.8,26,108.72,0,108.72,1.68,0,0,0,0,0,0,0,7.92,46.8,83.76,97.2,102.72,108.72,95.76,63.84,26.4,1.68,0,0,0,0,0,0,0
2017-12-22,1,613.92,26,104.88,0,104.88,1.44,0,0,0,0,0,0,0,9.12,47.76,81.84,94.32,99.84,104.88,92.16,58.08,24.48,1.44,0,0,0,0,0,0,0
2017-12-23,1,492.72,21,89.04,0,89.04,1.2,0,0,0,0,0,0,0,4.8,23.28,58.56,79.68,88.8,89.04,67.44,56.64,23.28,1.2,0,0,0,0,0,0,0
2017-12-24,1,66.96,3,22.8,0,22.8,0.72,0,0,0,0,0,0,0,0.72,1.44,4.08,0.72,3.12,8.4,2.16,22.8,21.6,1.92,0,0,0,0,0,0,0
2017-12-25,1,671.28,28,115.2,0,115.2,2.4,0,0,0,0,0,0,0,8.4,48,85.92,102.72,105.84,115.2,103.92,68.64,30.24,2.4,0,0,0,0,0,0,0
2017-12-26,1,440.16,18,81.84,0,81.84,2.16,0,0,0,0,0,0,0,7.44,42.72,76.56,81.84,54,41.76,59.04,54.48,20.16,2.16,0,0,0,0,0,0,0
2017-12-27,1,694.8,29,118.32,0,118.32,2.88,0,0,0,0,0,0,0,9.36,50.4,88.8,102.96,109.68,118.32,108,72,32.4,2.88,0,0,0,0,0,0,0
2017-12-28,1,431.76,18,81.6,0,81.6,2.16,0,0,0,0,0,0,0,6.24,35.52,73.2,81.6,81.6,76.08,40.8,23.04,11.52,2.16,0,0,0,0,0,0,0
2017-12-29,1,504.96,21,88.8,0,88.8,1.92,0,0,0,0,0,0,0,5.04,32.64,62.88,78.24,86.16,88.8,76.08,52.32,20.88,1.92,0,0,0,0,0,0,0
2017-12-30,1,422.64,18,87.12,0,87.12,1.68,0,0,0,0,0,0,0,1.68,19.68,55.2,82.56,87.12,84.48,47.76,31.68,12.48,0,0,0,0,0,0,0,0
2017-12-31,1,630.72,26,111.36,0,111.36,3.12,0,0,0,0,0,0,0,3.36,41.52,79.44,94.56,101.76,111.36,100.56,66,29.04,3.12,0,0,0,0,0,0,0
2018-01-01,1,684.24,29,119.76,0,119.76,3.12,0,0,0,0,0,0,0,8.16,44.88,84.24,100.08,108,119.76,110.64,73.68,31.68,3.12,0,0,0,0,0,0,0
2018-01-02,1,568.56,24,100.8,0,100.8,1.68,0,0,0,0,0,0,0,6,37.92,73.68,90.48,96,100.8,85.68,54.96,21.36,1.68,0,0,0,0,0,0,0
2018-01-03,1,654,27,114,0,114,3.84,0,0,0,0,0,0,0,6.96,48.24,87.84,99.6,108,114,96.48,62.4,26.64,3.84,0,0,0,0,0,0,0
2018-01-04,1,421.68,18,98.88,0,98.88,0.96,0,0,0,0,0,0,0,2.88,16.32,47.28,68.88,90,98.88,59.28,28.08,9.12,0.96,0,0,0,0,0,0,0
2018-01-05,1,564.96,24,118.56,0,118.56,0.48,0,0,0,0,0,0,0,0.48,8.64,34.56,83.76,105.36,118.56,105.36,73.68,30.72,3.84,0,0,0,0,0,0,0
2018-01-06,1,684.72,29,122.88,0,122.88,4.32,0,0,0,0,0,0,0,7.2,33.84,83.28,98.64,108.72,122.88,110.88,79.92,35.04,4.32,0,0,0,0,0,0,0
2018-01-07,1,208.56,9,44.16,0,44.16,0.96,0,0,0,0,0,0,0,3.84,20.64,38.16,44.16,25.68,21.6,18.24,27.12,8.16,0.96,0,0,0,0,0,0,0
2018-01-08,1,60.48,3,20.16,0,20.16,1.2,0,0,0,0,0,0,0,0,0,2.4,9.6,20.16,13.68,7.44,2.88,3.12,1.2,0,0,0,0,0,0,0
2018-01-09,1,659.52,27,121.44,0,121.44,3.84,0,0,0,0,0,0,0,3.84,31.2,82.08,99.36,111.36,121.44,103.2,69.6,33.12,4.32,0,0,0,0,0,0,0
2018-01-10,1,563.76,23,105.6,0,105.6,0.72,0,0,0,0,0,0,0,2.16,34.56,50.16,105.6,96.72,67.2,93.84,82.32,30.48,0.72,0,0,0,0,0,0,0
2018-01-11,1,745.92,31,133.2,0,133.2,5.76,0,0,0,0,0,0,0,7.68,49.92,87.84,105.36,121.92,133.2,104.64,88.56,41.04,5.76,0,0,0,0,0,0,0
2018-01-12,1,750.48,31,135.36,0,135.36,6.24,0,0,0,0,0,0,0,8.16,47.04,77.52,101.04,123.12,135.36,119.04,90,42.96,6.24,0,0,0,0,0,0,0
2018-01-13,1,598.56,25,119.04,0,119.04,4.32,0,0,0,0,0,0,0,4.32,7.92,42.72,89.52,109.68,119.04,105.84,78.24,36.72,4.56,0,0,0,0,0,0,0
2018-01-14,1,520.8,22,120.24,0,120.24,3.6,0,0,0,0,0,0,0,3.6,20.16,34.32,51.6,68.4,120.24,103.68,77.28,36.24,5.28,0,0,0,0,0,0,0
2018-01-15,1,681.6,28,119.52,0,119.52,6,0,0,0,0,0,0,0,6,44.88,79.2,93.84,113.76,119.52,103.68,76.8,37.68,6.24,0,0,0,0,0,0,0
2018-01-16,1,33.6,1,10.32,0,10.32,0.24,0,0,0,0,0,0,0,0.24,2.88,1.44,4.56,4.08,10.32,6,2.88,1.2,0,0,0,0,0,0,0,0
2018-01-17,1,150,6,33.36,0,33.36,3.36,0,0,0,0,0,0,0,0,3.36,6.72,14.4,10.56,33.36,32.4,20.88,21.36,6.96,0,0,0,0,0,0,0
2018-01-18,1,576.72,24,106.8,0,106.8,4.32,0,0,0,0,0,0,0,4.32,33.36,60.96,86.88,99.6,106.8,90.24,59.76,29.52,5.28,0,0,0,0,0,0,0
2018-01-19,1,710.4,30,123.84,0,123.84,5.04,0,0,0,0,0,0,0,5.04,48.96,79.92,92.64,118.8,123.84,109.44,83.04,41.28,7.44,0,0,0,0,0,0,0
2018-01-20,1,666,28,116.16,0,116.16,6.24,0,0,0,0,0,0,0,6.24,45.12,78.96,95.76,114.48,116.16,97.92,70.8,34.32,6.24,0,0,0,0,0,0,0
2018-01-21,1,576.96,24,108.48,0,108.48,3.84,0,0,0,0,0,0,0,6.96,41.52,75.36,91.2,108.48,84.72,82.08,58.08,24.72,3.84,0,0,0,0,0,0,0
2018-01-22,1,281.04,12,50.4,0,50.4,0.96,0,0,0,0,0,0,0,0.96,11.52,28.8,50.4,33.12,27.12,35.28,46.56,40.32,6.96,0,0,0,0,0,0,0
2018-01-23,1,780.72,33,131.76,0,131.76,7.44,0,0,0,0,0,0,0,7.44,47.28,81.36,102.24,131.76,131.76,121.2,94.32,53.76,9.6,0,0,0,0,0,0,0
2018-01-24,1,797.28,33,136.56,0,136.56,9.36,0,0,0,0,0,0,0,10.08,60.24,95.52,113.04,136.56,126,96.96,95.52,54,9.36,0,0,0,0,0,0,0
2018-01-25,1,848.16,35,141.12,0,141.12,6,0,0,0,0,0,0,0,13.2,60,94.32,114.24,141.12,139.44,126,98.88,54.96,6,0,0,0,0,0,0,0
2018-01-26,1,872.64,36,143.52,0,143.52,11.52,0,0,0,0,0,0,0,11.52,60,93.12,115.44,143.52,141.6,132,104.4,59.04,12,0,0,0,0,0,0,0
2018-01-27,1,840,35,137.76,0,137.76,11.28,0,0,0,0,0,0,0,11.28,61.44,93.36,109.2,137.76,135.6,126,99.6,54.48,11.28,0,0,0,0,0,0,0
2018-01-28,1,694.32,29,131.52,0,131.52,1.44,0,0,0,0,0,0,0,1.44,10.8,41.52,104.64,131.52,122.16,119.76,97.2,54,11.28,0,0,0,0,0,0,0
2018-01-29,1,763.2,32,135.84,0,135.84,0.24,0,0,0,0,0,0,0,11.52,54.24,84,111.84,135.84,129.6,126.48,90.48,18.96,0.24,0,0,0,0,0,0,0
2018-01-30,1,620.88,26,143.52,0,143.52,11.76,0,0,0,0,0,0,0,12.48,64.32,35.52,103.68,122.64,143.52,68.64,22.08,36.24,11.76,0,0,0,0,0,0,0
2018-01-31,1,518.88,22,100.56,0,100.56,0.96,0,0,0,0,0,0,0,9.84,37.44,75.6,98.16,100.56,72.48,68.88,42.24,12.72,0.96,0,0,0,0,0,0,0
2018-02-01,1,825.84,34,135.6,0,135.6,8.88,0,0,0,0,0,0,0,8.88,52.08,83.04,112.08,131.52,135.6,127.44,101.28,60,13.92,0,0,0,0,0,0,0
2018-02-02,1,529.44,22,110.16,0,110.16,5.04,0,0,0,0,0,0,0,8.64,34.56,66.72,91.44,110.16,83.28,67.68,44.16,17.76,5.04,0,0,0,0,0,0,0
2018-02-03,1,885.6,37,149.28,0,149.28,9.12,0,0,0,0,0,0,0,9.12,54,86.64,121.68,140.16,149.28,135.12,107.28,65.76,16.56,0,0,0,0,0,0,0
2018-02-04,1,942,39,155.04,0,155.04,13.92,0,0,0,0,0,0,0,13.92,65.52,95.76,132,147.36,155.04,140.16,108.96,66.48,16.8,0,0,0,0,0,0,0
2018-02-05,1,906.96,38,148.08,0,148.08,14.4,0,0,0,0,0,0,0,14.4,66.72,96.72,133.44,147.12,148.08,131.28,101.28,52.8,15.12,0,0,0,0,0,0,0
2018-02-06,1,954,40,156.48,0,156.48,15.12,0,0,0,0,0,0,0,15.12,66.48,97.68,136.56,150.72,156.48,137.76,108.48,66.48,18.24,0,0,0,0,0,0,0
2018-02-07,1,951.12,40,154.08,0,154.08,0.24,0,0,0,0,0,0,0,16.56,67.2,97.68,135.12,148.08,154.08,138.24,108.96,66.96,18,0.24,0,0,0,0,0,0
2018-02-08,1,818.64,34,132.24,0,132.24,0.24,0,0,0,0,0,0,0,12,57.36,86.4,120.96,131.52,132.24,117.84,90.72,54,15.36,0.24,0,0,0,0,0,0
2018-02-09,1,587.52,24,109.2,0,109.2,4.08,0,0,0,0,0,0,0,4.08,26.64,78.48,104.4,109.2,87.84,59.28,80.88,28.8,7.92,0,0,0,0,0,0,0
2018-02-10,1,446.16,19,107.76,0,107.76,0.96,0,0,0,0,0,0,0,0.96,5.28,13.2,33.12,67.92,90.72,107.76,80.4,37.2,9.6,0,0,0,0,0,0,0
2018-02-11,1,741.12,31,113.04,0,113.04,7.2,0,0,0,0,0,0,0,17.52,64.8,96.72,111.36,103.68,84.24,113.04,93.84,48.72,7.2,0,0,0,0,0,0,0
2018-02-12,1,949.2,40,155.04,0,155.04,12.72,0,0,0,0,0,0,0,18.48,69.6,101.04,137.28,155.04,153.84,137.76,106.8,56.64,12.72,0,0,0,0,0,0,0
2018-02-13,1,927.84,39,150.24,0,150.24,0.24,0,0,0,0,0,0,0,16.32,53.28,97.44,133.2,150.24,150,134.88,107.04,65.52,19.68,0.24,0,0,0,0,0,0
2018-02-14,1,708.48,30,129.6,0,129.6,0.24,0,0,0,0,0,0,0.24,15.6,57.12,90.48,118.08,121.44,129.6,82.08,50.16,35.76,7.92,0,0,0,0,0,0,0
2018-02-15,1,564.48,24,131.76,0,131.76,0.72,0,0,0,0,0,0,0,5.04,20.88,44.64,46.32,131.76,124.08,86.4,56.64,33.12,14.88,0.72,0,0,0,0,0,0
2018-02-16,1,486.72,20,93.6,0,93.6,0.24,0,0,0,0,0,0,0,6.48,24.96,80.4,87.84,73.44,93.6,66,27.12,18.72,7.92,0.24,0,0,0,0,0,0
2018-02-17,1,994.08,41,157.2,0,157.2,0.24,0,0,0,0,0,0,0,24.48,70.56,109.2,140.4,157.2,150.96,139.68,110.64,70.08,20.64,0.24,0,0,0,0,0,0
2018-02-18,1,653.52,27,130.08,0,130.08,0.48,0,0,0,0,0,0,0,22.8,66.24,103.68,130.08,120.96,87.6,66.24,29.76,18.24,7.44,0.48,0,0,0,0,0,0
2018-02-19,1,491.04,20,86.16,0,86.16,6,0,0,0,0,0,0,0,10.08,36,74.16,78.72,86.16,81.12,64.8,32.88,21.12,6,0,0,0,0,0,0,0
2018-02-20,1,798.24,33,135.12,0,135.12,0.48,0,0,0,0,0,0,0.48,22.08,62.64,102.48,122.88,135.12,120,107.04,70.56,41.04,13.44,0.48,0,0,0,0,0,0
2018-02-21,1,630.96,26,94.56,0,94.56,0.72,0,0,0,0,0,0,0,7.44,62.16,77.76,90.48,94.56,87.84,82.08,67.92,46.32,13.68,0.72,0,0,0,0,0,0
2018-02-22,1,856.32,36,137.52,0,137.52,0.72,0,0,0,0,0,0,0.72,18.24,56.4,103.68,135.84,137.52,120.48,109.44,95.28,56.4,21.6,0.72,0,0,0,0,0,0
2018-02-23,1,576.48,24,139.44,0,139.44,0.48,0,0,0,0,0,0,0.48,18.96,53.28,88.32,122.64,139.44,136.32,0,0,0,16.32,0.72,0,0,0,0,0,0
2018-02-24,1,773.04,32,119.76,0,119.76,0.48,0,0,0,0,0,0,0.48,19.44,58.56,98.88,114.48,101.52,119.76,104.4,87.36,52.32,15.12,0.72,0,0,0,0,0,0
2018-02-25,1,569.04,24,107.04,0,107.04,0.24,0,0,0,0,0,0,0.24,7.68,31.68,78,107.04,78,85.2,96.48,49.2,22.32,12.48,0.72,0,0,0,0,0,0
2018-02-26,1,936.24,39,140.64,0,140.64,0.48,0,0,0,0,0,0,0.48,27.84,70.32,112.08,135.84,140.64,136.32,125.76,100.08,62.4,23.52,0.96,0,0,0,0,0,0
2018-02-27,1,749.76,31,119.28,0,119.28,0.48,0,0,0,0,0,0,0.48,24.96,62.16,97.68,119.28,108.48,117.6,95.28,62.16,38.88,20.88,1.92,0,0,0,0,0,0
2018-02-28,1,97.92,4,35.04,0,35.04,2.88,0,0,0,0,0,0,0,0,18.48,35.04,24,11.76,5.76,2.88,0,0,0,0,0,0,0,0,0,0
2018-03-01,1,915.36,38,156.96,0,156.96,0.72,0,0,0,0,0,0,0.96,17.52,24,55.44,147.6,155.04,156.96,139.44,115.44,74.64,27.6,0.72,0,0,0,0,0,0
2018-03-02,1,1057.2,44,159.36,0,159.36,0.72,0,0,0,0,0,0,0.72,34.32,78.72,126.72,149.52,159.36,152.88,138.72,113.76,74.4,27.12,0.96,0,0,0,0,0,0
2018-03-03,1,621.6,26,129.6,0,129.6,0.96,0,0,0,0,0,0,0.96,15.12,32.4,39.36,53.04,55.2,95.04,129.6,105.36,69.12,25.44,0.96,0,0,0,0,0,0
2018-03-04,1,260.16,11,43.2,0,43.2,0.24,0,0,0,0,0,0,0.96,20.4,20.64,36,35.76,42.24,26.16,43.2,19.44,11.04,4.08,0.24,0,0,0,0,0,0
2018-03-05,1,92.4,4,15.6,0,15.6,0.48,0,0,0,0,0,0,0,0,1.2,3.36,11.76,15.6,11.52,11.76,10.56,13.68,12.48,0.48,0,0,0,0,0,0
2018-03-06,1,962.16,40,155.28,0,155.28,1.2,0,0,0,0,0,0,1.2,16.32,38.88,115.68,151.2,122.16,155.28,140.88,115.44,75.84,27.84,1.44,0,0,0,0,0,0
